text,label,source
There's always that one friend to motivate and make you feel better. El7amdellah 3la wjoodch fe 7ayaty yaa dctortna el jameela <3 @user,clean,tweet_eval_irony
"@user aww bless ya. Enjoy your break babe, yeah it was great thanks.. Finally recovering from it. How's Ya tash going? 😘",clean,tweet_eval_irony
Let's all do only squats and deadlifts until we hurt ourselves --really really good trainers #fitnessmotivation,sarcasm,tweet_eval_irony
@user Did I really need to put a  hashtag? Oh dear!,clean,tweet_eval_irony
@user Aren't humans the ones who are playing the sport?,sarcasm,tweet_eval_irony
Session at the local #1stPhoto #rektek #bmx #lookMamNoHands  #flying #fallingWithStyle,clean,tweet_eval_irony
"Grandad is watching absolute shit on the telly. No seriously, It's on a channel I've never even heard of?! #FunChristmas !",sarcasm,tweet_eval_irony
@user @user great days there under Wilko.,sarcasm,tweet_eval_irony
Come on #OrionLaunch - it's 1am in Australia. Us down-under #geeks need *some* sleep,clean,tweet_eval_irony
|Jihadi killers in #Ottawa #Sidney & #Peshawar are rogue acts while|FratBoy UVa Rapists are symbolic of deeper societal flaws...|#tcot,sarcasm,tweet_eval_irony
Running on less than 4 hours of sleep... #longnight #longday #sleepy,clean,tweet_eval_irony
I have so much to do before tomorrow so I think maybe I'll take a nap?,clean,tweet_eval_irony
Si Ms. Educ hehehe clear my ignorance 😍😂,clean,tweet_eval_irony
"@user NO, there 'only' are some Finnish #snipers, working with the fascists in Kyiv! Nice guys, !",sarcasm,tweet_eval_irony
The long commute to work;  for this #KeyboardCowboy #anyonecancode @user,clean,tweet_eval_irony
Meanwhile in Zimbabwe the South African imposed government promises to stamp out corruption.,sarcasm,tweet_eval_irony
Amazingly is not owned by #BHP. They are going to have to shell out some decent money for it. #BHPBilliton #South32,clean,tweet_eval_irony
"@user Re: Xmas: ""Christmas"" is itself an abbreviation of ""Christ's Mass.""  @user",sarcasm,tweet_eval_irony
Aren't you just loving the snow?  #Stockport,sarcasm,tweet_eval_irony
If I believed in that sort of thing I should be canonized #selfpraise,clean,tweet_eval_irony
EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK,clean,tweet_eval_irony
If that's Man U at its best they have much bigger problems than us ;) #saintsfc. Then again we're still 5th #noproblem,clean,tweet_eval_irony
"@user Oh, come on. Give her a chance with her trust worthy SNS warriors and her followers in that ""Uber-Right wing"" portal.",sarcasm,tweet_eval_irony
@user my 7-year-old got it for me! I think Macy's,clean,tweet_eval_irony
Just yelled at #someone #telling me to do #something #youre  my #mum #mistake was...it was actually my mum,sarcasm,tweet_eval_irony
Should be a balanced view then  @user @user,sarcasm,tweet_eval_irony
In desperate need of training partner(s) with the knowledge and insight of the infamous @user Candidates apply within.,clean,tweet_eval_irony
@user one old fart to another: are you ever too tired to get up and go to bed? #allthetime,clean,tweet_eval_irony
So if three geeks can bring down the whole of Microsoft and Sony networks..my annual firewall subscription is worth every penny!||,sarcasm,tweet_eval_irony
Loving life.,sarcasm,tweet_eval_irony
Security Engineers are not Security Guards. :| #Hackers  #security,sarcasm,tweet_eval_irony
Remember Black Friday was a bust....,sarcasm,tweet_eval_irony
@ the hospital for a new allergy test... Love it.,sarcasm,tweet_eval_irony
Jeez it's a lovely morning out!! 💨💧💦 👎  #Ireland #December,sarcasm,tweet_eval_irony
@user You know this is wrong don't you Please help us out here #EUVAT,sarcasm,tweet_eval_irony
I just love being wide awake at 4am,sarcasm,tweet_eval_irony
This history essay is literally shitting on me.,clean,tweet_eval_irony
"Day off should be snuggled on the sofa doing nothing..... But alas I have Errons to do so trying up drag myself out of bed,  happening",clean,tweet_eval_irony
I have #OTH playing in the back ground at work....ohhh #naughty :p but #FUN,clean,tweet_eval_irony
Girls with British accents.. 👌 On point.,clean,tweet_eval_irony
@user & @user cut a promo then @user states he's facing @user oh yay!!,sarcasm,tweet_eval_irony
love studying for anatomy 💓,sarcasm,tweet_eval_irony
ayee love your lips  trying to sound creepy,clean,tweet_eval_irony
"@user Those ""waves"" are epic!  He he",sarcasm,tweet_eval_irony
My last final today then straight to my surgeons #WhatAGoodWeek,sarcasm,tweet_eval_irony
"@user Wow, neat! & a nice mini tour of Belfast as well. I think you should have asked for one of these for Xmas, Larry!",clean,tweet_eval_irony
WOW Doutzen looks amazing after having a baby,clean,tweet_eval_irony
@user dusty as usual🔌 #redbucket,clean,tweet_eval_irony
I love when my mornings start off like this.,sarcasm,tweet_eval_irony
Oh look - wrapping presents is SO easy...here's the video to prove it!!!|http://t.co/f6QFevN0Ka,clean,tweet_eval_irony
The  of taking a break from reading about #socialmedia to check my social media.,sarcasm,tweet_eval_irony
Taylor wrote a nasty note on my car today. #we #are  #friends,clean,tweet_eval_irony
@user lol 😁.. Will let my kids know when they get up in the morning.. Thanks for the tip,clean,tweet_eval_irony
I love waking up late and sick during dead week. #thebest,sarcasm,tweet_eval_irony
.@ChipBrent I love the #gamergate concept of harassing and spamming porn at any critics as proof that you're not a hate group.,sarcasm,tweet_eval_irony
Only ones in the cinema  #putting #my #phone #on #silent @user,clean,tweet_eval_irony
"I have a small jacket on , with a big coat for later , I'm back at the train stn going back into town  , work Xmas do #joy",sarcasm,tweet_eval_irony
Can't wait for my 7:30am #dental appointment tomorrow!|Oh time please speed through today! !,sarcasm,tweet_eval_irony
@user love you so much taylor ✨🙇,clean,tweet_eval_irony
"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals!  #finalsweek",sarcasm,tweet_eval_irony
A deal was negotiated between @user & GTAA. That deal was is hidden & built into the pricing of #UPX tix. Why all the secrecy? #TOpoli,clean,tweet_eval_irony
@user He'd be a perfect fit... or Beachy/Medlen.,clean,tweet_eval_irony
@user @user No reply. What a surprise.,sarcasm,tweet_eval_irony
Everything You've Been Told About Copywriting is BS.,sarcasm,tweet_eval_irony
Love hanging out with my dad,clean,tweet_eval_irony
@user Thanks for the update Spot. I'm good w/ That. |If you can Post some stuff on this on my blog:,clean,tweet_eval_irony
@user oh lordy! Eating out was the hardest or going to someone's place. Esp as I don't eat meat.*eye roll* what can we feed her?,clean,tweet_eval_irony
"@user @user Good points, but Republican party can be just as fractured. Together that makes for a disenchanted electorate.",clean,tweet_eval_irony
A design firm's holiday card skewers corporate jargon.  Hand biting mouth? #jargon #design |http://t.co/CXpE2DWL4J,sarcasm,tweet_eval_irony
@user I try to imagine. it's confusing.,clean,tweet_eval_irony
"@user @user Would you have said in the 1800s, ""Why is GOP against Africans being brought here? Do any of them want to pick cotton?""",clean,tweet_eval_irony
I was watching birds fly during this photo.,clean,tweet_eval_irony
"@user @user hahaha good 1, you might own a stadium then rather than the local council ;)",clean,tweet_eval_irony
It's not even 9 and I've already called the cops twice.. Damn I love my job 😒,sarcasm,tweet_eval_irony
Such a fun day in the lib studying Econ for 14 hours.. can't wait to do it again tomorrow  #ThisIsMiserable,sarcasm,tweet_eval_irony
#great  #A #All #Burst #Christmas #diy #crafts|Please RT:,sarcasm,tweet_eval_irony
Being mom tonight was both refreshing and a real tbt,clean,tweet_eval_irony
@user 😡 no he bloody isn't I was upstairs getting changed !,clean,tweet_eval_irony
@user actually cropped out her daughter in this pic for a selfie 🙈 #topmum,sarcasm,tweet_eval_irony
We still got alot of moonlight left,clean,tweet_eval_irony
"@user transfer fund of £250,000 is given to .... Nottingham Forest a team with a transfer embargo.",sarcasm,tweet_eval_irony
@user @user @user Hahahahahahahhahaha! I was some one and it happened to be ya! !,sarcasm,tweet_eval_irony
#Lebanon #detainee #is  #ISIS leader's #wife: #Iraqi #official: BAGHDAD – An Iraqi official denied Wednesday...,clean,tweet_eval_irony
"@user If it's a ""Blue Ribbon Panel"", then it will be all good.",sarcasm,tweet_eval_irony
"Now that i can seem to afford good things, material things in life...its the simple things that i need and really want... of my life",sarcasm,tweet_eval_irony
Having sooo much fun in math 😂 #math #class #drawing #music #eye #snowflake #flo...,sarcasm,tweet_eval_irony
Love waking up to my face being licked by my puppy..,sarcasm,tweet_eval_irony
What a B.E.A.utiful day in Scotland!! :) #rain #gales  lol,sarcasm,tweet_eval_irony
"Twig is now ""Sprig""—3 sec limit on new social video platform  #techtalk #editorspick #sillyvine #Tr...",sarcasm,tweet_eval_irony
"@user A Guide To Coffee 👌 LOL, espresso from that time we went to the Maple Leafs fan fest @user",clean,tweet_eval_irony
Welp. There goes 50 bucks down the drain. Thanks KU Student Housing.  Get. Me. OUT.,sarcasm,tweet_eval_irony
#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting...,clean,tweet_eval_irony
I'm getting excited about Mexico now.,sarcasm,tweet_eval_irony
Great start to the day,sarcasm,tweet_eval_irony
"Don't be offended when you hear #HappyHolidays when people refer to #Christmas. The word 'holiday' is derived from ""Holy Day"". #fb",sarcasm,tweet_eval_irony
Why didn't I start watching the tudors earlier? #iloveit,clean,tweet_eval_irony
Going to watch a movie about murder. Merry christmas ;),sarcasm,tweet_eval_irony
@user Please follow me. I have a technical question. Thanks.,clean,tweet_eval_irony
Can't even explain how excited I am for tomorrow. 💯🏀,clean,tweet_eval_irony
"The funky taste of chocolate with the Chunky Monkey all just in a cup .|| George of the Jungle,Cup and a Lick",clean,tweet_eval_irony
A £718 phone bill is a lovely email to wake up to,sarcasm,tweet_eval_irony
Done to much again,sarcasm,tweet_eval_irony
The biggest  is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch,sarcasm,tweet_eval_irony
Knock knock #sketchy #dignity #smile #funtimes #brotherskeeper #whosonfirst #holiday #shenanigans...,clean,tweet_eval_irony
Yay for early morning protestors!  #heavyamountsofsarcasm,sarcasm,tweet_eval_irony
#notcias #eu #europ EUA statement on European Commissions EU Investment Plan,clean,tweet_eval_irony
If only I possessed half the balance legolas has,clean,tweet_eval_irony
"@user @user @user @user it was an In progress list of ""MN of the year""",clean,tweet_eval_irony
Why am I wide awake right now..😶,clean,tweet_eval_irony
"Take me to church...,.",clean,tweet_eval_irony
"@user congrats , so cute :)",clean,tweet_eval_irony
#UKPLUS= Consists of Free Lebara2Lebara 3000MINs and 3000SMS UNLIMITED. #NO UNLIMITED SMS TO OTHER NETWORK Only consists of 1000SMS,clean,tweet_eval_irony
@user @user not bad for a kid from Az. Hockey doesn't work in the desert.,clean,tweet_eval_irony
@user MK1 Shadow Shift was so much fun.  @user,sarcasm,tweet_eval_irony
And the round ligament pain returns. Yay  #PregnancyProblems,sarcasm,tweet_eval_irony
LOL.. Micromax is promising that service?,sarcasm,tweet_eval_irony
I'm seeing more and more people using the term #GamerGate and I can't believe I'm going to say this but they're using it incorrectly,sarcasm,tweet_eval_irony
Being able to think your self angry is such a nice gift to have...  #ItsACurse,sarcasm,tweet_eval_irony
"Sad I don't have a Christmas jumper, thanks @user for your super fast delivery 👍",sarcasm,tweet_eval_irony
@user @user Hey maybe you can reach the scoreboards and fix their latest issues,sarcasm,tweet_eval_irony
#Palestinian #Authority -- #Abbas #trades #stalemate for #confrontation in #ICC #move. via @user,clean,tweet_eval_irony
@user Latest album is Free The Universe #SupersonicWithGionee #Mumbai,clean,tweet_eval_irony
@user has passed @user as the world's most valuable #startup! #growth #nyc,clean,tweet_eval_irony
"@user You're on my ""People Who Antagonize Me"" list. via @user",clean,tweet_eval_irony
This gone be some fire ! 🔥Jan 24th #getlifted,clean,tweet_eval_irony
I just love working Sunday's.,sarcasm,tweet_eval_irony
"Just in case anyone was wondering, Veni Vidi Vici in Spanish is Vine Vi Vencí #studybreaks #UMDFinalsWeek",clean,tweet_eval_irony
@user  a#chance#till#January! #this is so good #you always make me#smile,clean,tweet_eval_irony
@user @user @user Again fans come second. Thanks again,sarcasm,tweet_eval_irony
Americans love guns more than ever! #Chicago #Detroit examples of strict #gunlaws yet have the most crime,sarcasm,tweet_eval_irony
@user @user Thx. If thry real why dont you have them? Friend me on,clean,tweet_eval_irony
@user The pace of KCRoyals activity at the Winter Meetings is giving me vertigo!,sarcasm,tweet_eval_irony
Boooooom 2 goals in 2 minutes !!!! #ThatsArsenal 4 you,clean,tweet_eval_irony
Loadshedding again! eissh Wonder if Eskom & Cell C have partnered up? Both get paid but their services suck!!#dialinginthedark,clean,tweet_eval_irony
@user you have never seen me,clean,tweet_eval_irony
"Yep, true patriots all.",sarcasm,tweet_eval_irony
